courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Computer Science (100% online) MSc	Keele University	School of Computing and Mathematics		Stand out from the crowd in a high-demand field. Study an immersive online MSc Computer Science degree from a university with leading teaching and research ratings, and superb student satisfaction	See Course	Please see the university website for further information on fees for this course.	MSc	2 years	Stoke on Trent	United Kingdom		https://www.findamasters.com/masters-degrees/course/computer-science-100-online-msc/?i131d8685c66200
