courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Digital Sociology (MSc)	University of Edinburgh	School of Social and Political Science	Full time	Programme descriptionUK's top ranked sociology departmentOur sociology department is the UK’s top-ranked department for sociological research.What will I learn?This programme will provide you with a rigorous introduction to the sociological study of digital society and digital culture.You will be introduced to the core theoretical and methodological issues that arise when sociologists investigate the increasing prevalence of digital technology, digital infrastructure, and data production, capture, and analysis in everyday life.	September	Tuition fees vary between degree programmes. Find the specific fees for your chosen programme on our website.	MSc	1 year full-time, 2 year part-time	Edinburgh	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/digital-sociology-msc/?i300d1334c46706
