courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
Biotechnology MSc, PgDip	University of Edinburgh	School of Biological Sciences	Full time	Programme descriptionChanging demographics and growing demand for food, fuel and agricultural and environmental sustainability are among the key challenges the world faces today.In this Biotechnology MSc, you will:	September	Tuition fees vary between degree programmes. Find the specific fees for your chosen programme on our website.	MSc, PGDip	MSc: 1 year full-time, PgDip: 9 months full-time	Edinburgh	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/biotechnology-msc-pgdip/?i300d4443c22594	
