courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
Criminology MSc	University of Southampton	Faculty of Social Sciences	Full time	Develop the skills to understand contemporary crime and criminal justice policy on this MSc Criminology degree. Explore concepts in crime, deviance and criminal behaviour to analyse the social issues facing our world.This course will help you pursue a successful academic career, or roles with the police, the prison service, the NHS or security companies.You’ll train in applied criminology, criminal justice, policing, penology and victimology on this master’s degree. Optional modules in related disciplines will help you specialise in your field of interest. You could focus on topics like:	September	Please see the university website for further information on fees for this course.	MSc	1 year full time / 2 years part time	Southampton	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/criminology-msc/?i349d6917c28339	
