courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Forensic and Investigative Psychology MSc	Liverpool John Moores University	Faculty of Health	Full time	This masters degree has a strong emphasis on psychological investigation and exploring offending behaviour.Course highlights:Exciting new course for September 2022Designed to meet the Stage 1 training requirement for accreditation by the British Psychological Society (BPS) to become a Chartered Psychologist*Join an established and respected School of Psychology, with a thriving research cultureLearn through lectures, seminars and research projectsThis degree is accredited by the British Psychological Society as the first stage towards gaining Chartered Psychologist status with the BPS.	September	Please see the university website for further information on fees for this course.	MSc	1 year full-time	Liverpool	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/forensic-and-investigative-psychology-msc/?i147d2373c70545
