courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
International Management MSc	University of Southampton	Faculty of Social Sciences	Full time	Learn how a business operates and study key management concepts on our MSc International Management degree. You'll find out what makes an effective manager and apply your learning to hands-on practical exercises and simulations. This management master’s degree will give you the skills you need to work in organisations across the world. Our MSc international business management course is open to graduates from a range of academic and professional backgrounds. This UK international management degree encourages you to explore different topics to help you discover what you want to specialise in.  You'll learn:	September	Please see the university website for further information on fees for this course.	MSc	1 Year	Southampton	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/international-management-msc/?i349d6917c37674	
