courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Global Environment, Politics and Society MSc	University of Edinburgh	School of Social and Political Science	Full time	Programme descriptionThis is a truly interdisciplinary programme, combining environmental politics and environmental sociology with normative philosophy.Understanding issues such as climate change, sustainable development and biodiversity requires knowledge about the political, moral and societal dimensions of environmental problems and solutions. The Global Environment Politics and Society degree provides a social science-based, practice-oriented exploration of these global environmental challenges and solutions.Students will develop the knowledge and analytical tools to address questions such as:	September	Tuition fees vary between degree programmes. Find the specific fees for your chosen programme on our website.	MSc	1 year full-time or 2 years part-time	Edinburgh	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/global-environment-politics-and-society-msc/?i300d1334c27568
