courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
Advanced Power Engineering MSc	University of Edinburgh	School of Engineering	Full time	Programme descriptionThe two-year MSc programme in Advanced Power Engineering is designed to train power engineers in the most current developments in the field, and help them develop fundamental and applied research skills through a combination of:	September	Tuition fees vary between degree programmes. Find the specific fees for your chosen programme on our website.	MSc	2 years full-time	Edinburgh	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/advanced-power-engineering-msc/?i300d1312c52517	
