courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Computer Science with Data Analytics (100% online) MSc	Keele University	School of Computing and Mathematics		A cutting-edge online MSc Computer Science with Data Analytics from a university with leading teaching and research ratings, and superb student satisfaction scores.	See Course	Please see the university website for further information on fees for this course.	MSc	2 years	Stoke on Trent	United Kingdom		https://www.findamasters.com/masters-degrees/course/computer-science-with-data-analytics-100-online-msc/?i131d8685c66202
