courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
Audio and Video Forensics MSc	Liverpool John Moores University	Faculty of Engineering and Technology		This bespoke programme prepares current and future media practitioners for work within Audio and Video Forensics utilising state-of-the-art methods and technology.	January, September	Please see the university website for further information on fees for this course.	MSc, PGDip, PGCert	2 years part-time	Liverpool	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/audio-and-video-forensics-msc/?i147d3863c70533	
