courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
MSc Global Change: Ecosystem Science & Policy	University College Dublin	UCD School of Biology & Environmental Science	Full time	Graduate Taught (level 9 nfq, credits 120)Global change refers to planetary-scale changes occurring in complex socio-ecological systems, which are affected by climatic and non-climatic drivers (e.g., changes in human society). Understanding the intricate, medium- to long-term changes in our land, air and water requires advanced scientific knowledge in measurement, modelling and prediction. This should, in turn inform the science-policy interface.	September	Please see the university website for further information on fees for this course.	MSc	Full-time: 16 months	Dublin	Ireland	On Campus	https://www.findamasters.com/masters-degrees/course/msc-global-change-ecosystem-science-and-policy/?i272d5488c33254
