courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Air Safety Management MSc	City, University of London	School of Science and Technology		Key informationWith increased competition, technological and regulatory changes, every organisation needs a team of up-to-date managers ready to step up to fill leadership roles. This MSc course will give you the opportunity to learn the latest management techniques and transform your career in air safety management.	November, February	Please see the university website for further information on fees for this course.	MSc	3 years (3-5 years) part time	London	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/air-safety-management-msc/?i393d8904c469
