courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
MSc Environmental Policy	University College Dublin	UCD School of Architecture, Planning and Environmental Policy	Full time	Graduate Taught (level 9 nfq, credits 90)This one year MSc degree is designed to equip students with essential knowledge about environmental sustainability, and policy and governance frameworks for environmental action, while also developing key professional tools to enable graduates to apply policy-oriented skills creatively in their future careers. The programme takes an international perspective on environmental issues and explores the increasingly complex environmental challenges that societies and governments face across the globe, addressing contemporary environmental debates such as Climate Change, Water Policy, Energy Security and Sustainability, and Urban Resilience. Teaching is focused on areas and skills within environmental policy-making, and an integrated group-project module provides practice-based insights into the policy-making process. Students can enhance their own specialist research interests during the completion of a thesis or internship in the third trimester. Students may gain practical experience in policy analysis, environmental assessment, cost-benefit analysis, public participation, and risk management. Key professional skills for future career development include leadership, problem-solving, communication, media skills, report writing, group work, presentation skills and project management. UCD Environmental Policy has an established international track record as a leading research centre in environmental policy and is in the Top 150 QS World University Rankings by subject area.	September	Please see the university website for further information on fees for this course.	MSc	Full-time: 1 year	Dublin	Ireland	On Campus	https://www.findamasters.com/masters-degrees/course/msc-environmental-policy/?i272d6915c61497	
