courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
International Criminal Justice and Intelligence (Distance Learning)	University of Portsmouth	School of Criminology and Criminal Justice		This course is still being set up. For more information please contact the University of Portsmouth.	September		MSc	2 years part-time distance learning	Portsmouth	United Kingdom		https://www.findamasters.com/masters-degrees/course/international-criminal-justice-and-intelligence-distance-learning/?i343d744c70870	
