courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
International Financial Markets MSc	University of Southampton	Faculty of Social Sciences	Full time	Develop specialist knowledge and practical skills on this MSc International Financial Markets. You’ll study topics such as financial risk management, portfolio management and stock market analysis. Prepare for a successful career as a trader or financial manager anywhere in the world.On this UK master’s degree you’ll gain an in-depth understanding of the workings of global financial markets and how they are affected by political and economic events. You’ll learn the most effective strategies for managing portfolios of assets such as:	September	Please see the university website for further information on fees for this course.	MSc	1 Year	Southampton	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/international-financial-markets-msc/?i349d6917c8359
