courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Enviromental Engineering - Curriculum in REACH: REsilience to climAte CHange effects	University of Pavia	Masters Programmes	Full time	OverviewThe Master’s Degree in Environmental Engineering – Resilience to Climate Change Effects (REACH) is an English-taught 2-year master degree program which aims at training expert professionals capable of operating in a reality where climate changes increasingly impact on the management of water resources, on the safeguard of the environment, and on soil protection. The Application Period for 2023-24 intake is 15th November 2022 – 8th June 2023. Apply Now!	September	- EU and non-EU students regularly residing in Italy: 156 - 4000 euro per year, determined by students’ family income.  - Non-Eu students with a valid study VISA: flat rate, set on the basis of the Country of citizenship and the field of study. The flat rate ranges from 400 EUR to 4500 EUR per year.	MSc	2 years	Pavia	Italy	On Campus	https://www.findamasters.com/masters-degrees/course/enviromental-engineering-curriculum-in-reach-resilience-to-climate-change-effects/?i1940d8374c68290
