courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Advanced Chemical Engineering MSc	University of Edinburgh	School of Engineering	Full time	Programme descriptionFrom carbon capture to sustainable water resources, from alternative energy technologies to advanced pharmaceutical processes, chemical engineers address the frontiers of important global challenges. They formulate and solve today the design problems for the technologies of tomorrow.This one-year MSc programme at the University of Edinburgh will immerse you in cutting-edge developments in these and many more multidisciplinary fields.You will learn through:	September	Tuition fees vary between degree programmes. Find the specific fees for your chosen programme on our website.	MSc	1 year full-time	Edinburgh	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/advanced-chemical-engineering-msc/?i300d1312c41512
