courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
MSc Accounting, Governance and Financial Management	University of Sheffield	Management School	Full time	Explore the financial management of a range of organisations and gain the skills you need to take on a variety of advanced accounting or financial management roles.Our Accounting Governance and Financial Management MSc explores the financial management of a range of organisations along with core competencies of financial and management accounting. The first semester sets the scene with foundation modules, before guiding you to more advanced materials.Upon graduation, you will be fully equipped to take an advanced accounting or financial management role. The special emphasis on governance makes this masters ideal if you want to be a financial manager in an organisation or if you want to go into financial services as an auditor, for example.	September	Home (2022 annual fee) : £14,800  Overseas (2022 annual fee) : £29,950	MSc	1 year full time	Sheffield	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/msc-accounting-governance-and-financial-management/?i348d3109c66483	
