courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Business Strategy and Innovation Management MSc	University of Southampton	Faculty of Social Sciences	Full time	Learn the knowledge and skills to develop and manage new products, services and business models on this Business Strategy and Innovation Management master’s course. You’ll develop an in-depth understanding of the latest concepts in strategy and innovation, with a focus on business growth and sustainability issues.With this master’s in strategic management you can go into any organisation that is interested in developing new products or business models. On this UK master’s course at the University of Southampton, you’ll explore how different aspects of strategy and innovation can be used to:	September	Please see the university website for further information on fees for this course.	MSc	1 Year	Southampton	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/business-strategy-and-innovation-management-msc/?i349d6917c45319
