courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Marketing Analytics MSc	University of Southampton	Faculty of Social Sciences	Full time	We are top 5 in the UK for Marketing (Complete University Guide, 2023).With our marketing analytics MSc you’ll learn industry-specific skills to make strategic marketing decisions using data and evidence. You’ll use a multi-channel approach to analyse and interpret data.If you’re curious about how data informs everyday marketing techniques and want to learn how to become a marketing analyst, then this MSc in marketing analytics is the course for you. We incorporate new and relevant industry-specific topics which are only covered by a small number of marketing analytics courses in the UK, topics include social media data analysis and text mining.MSc Marketing Analytics is aimed at those who have:	September	Please see the university website for further information on fees for this course.	MSc	1 Year	Southampton	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/marketing-analytics-msc/?i349d6917c8367
