courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
Astrophysics MSc	Liverpool John Moores University	Faculty of Engineering and Technology		This MSc in Astrophysics is delivered by world-leading researchers at Liverpool John Moores University and is designed to facilitate further postgraduate and PhD study.	September	Please see the university website for further information on fees for this course.	MSc	2 years part time	Liverpool	United Kingdom		https://www.findamasters.com/masters-degrees/course/astrophysics-msc/?i147d3863c45765	
