courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
Artificial Intelligence (MSc)	University of Edinburgh	School of Informatics	Full time	Programme Description This MSc is taught at the UK's longest established centre for artificial intelligence, which remains one of the best in the world.Many of your courses will be taught by internationally known researchers spanning a wide range of areas in artificial intelligence and also drawing on research in related fields such as neuroscience, cognitive science, linguistics, and mathematics. We aim to give you the fundamental knowledge and practical skills needed to design, build, and apply AI systems in your chosen area of specialisation.	September	Tuition fees vary between degree programmes. Find the specific fees for your chosen programme on our website.	MSc	1 year full-time or 2-3 years part-time	Edinburgh	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/artificial-intelligence-msc/?i300d1317c12219	
