courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
MSc Quantitative Finance	University College Dublin	UCD College of Business	Full time	The MSc in Quantitative Finance provides a rigorous grounding across a wide range of mathematical modelling methods and techniques for financial markets. From the pricing and hedging of financial securities to managing the risk in portfolios of equity, fixed income and derivative securities. A challenging programme, it equips students with the necessary theoretical, mathematical and computational skills needed to pursue a rewarding career in finance. Ambitious students with an educational background in Economics, Finance or STEM (Science, Technology, Engineering, and Mathematics) subjects and with a proven quantitative talent will be ideally suited to this programme. For graduates wishing to pursue further the theoretical dimension to the discipline, the curriculum content also provides the perfect basis for a Ph.D. in Finance.	September	Please see the university website for further information on fees for this course.	MSc	Full-time: 1 year; Part-time: 2 years	Dublin	Ireland	On Campus	https://www.findamasters.com/masters-degrees/course/msc-quantitative-finance/?i272d4706c61471	
