courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
MSc Management	University of Sheffield	Management School	Full time	If you haven't studied business before, this course is ideal. Explore all aspects of general management, from managing people and finance to strategic planning, operations and marketing. You'll graduate ready for work with the skills to succeed. Accredited by the Association of MBAs and the Chartered Management Institute.Our Management MSc is ideal if you have never studied business before and want to gain a solid knowledge base. Covering all aspects of general management, from managing people and finances to strategic planning, operations and marketing, this course produces work-ready graduates with the skills to succeed.	September	Home (2022 annual fee) : £13,000  Overseas (2022 annual fee) : £27,500	MSc	1 year full time	Sheffield	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/msc-management/?i348d3109c66493	
