courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
MSc Economics	University of Sheffield	Department of Economics	Full time	Our flagship masters course prepares you for a career as an economist in finance, consultancy, the public sector or in research.MSc Economics, our flagship masters course, is flexible, allowing you to choose modules in economics or finance whilst also giving you core analytical skills.This course prepares you for a career as an economist in finance, consultancy, the public sector or in research.Apply nowModulesA selection of modules are available each year. The module information is available on our Online Prospectus. There may be changes before you start your course. From May of the year of entry, formal programme regulations will be available in our Programme Regulations Finder.	September	Home (2022 annual fee) : £9,300  Overseas (2022 annual fee) : £23,250	MSc	1 year full time, 2 years part time	Sheffield	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/msc-economics/?i348d624c9667	
