courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
International Security and Risk MSc	University of Southampton	Faculty of Social Sciences	Full time	MSc International Security and Risk at the University of	September	Please see the university website for further information on fees for this course.	MSc	1 Year	Southampton	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/international-security-and-risk-msc/?i349d6917c50923	
