courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url	
MA | MSc - Future Media	Birmingham City University	Faculty of Arts Design and Media	Full time	Future Media is a postgraduate MA/MSc programme that does what it says:Future is finding your future and exploiting future developments in the digital marketing and advertising industry.Media is acquiring your digital media skill-set amongst evolving trends and emerging technologies.The MA and MSc Future Media programme combines agency practice with industry insights and academic methods. It's been a proven pathway to success for our graduates since 2012 and is now a winning formula for the 2020s.What's covered in the	September	Please see the university website for further information on fees for this course.	MA, MSc	Full-time: 12-18 months	Birmingham	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/ma-msc-future-media/?i17d3401c24588	
