courseName	universityName	facultyName	isItFullTime	description	startDate	fees	modality	duration	city	country	administration	url
Psychology (Conversion) - MSc Online	Ulster University	Ulster Online		Forge the career you deserve with an MSc Psychology (Conversion) course at Ulster	See Course	Please see the university website for further information on fees for this course.	MSc	2 Years Part Time	Coleraine	United Kingdom		https://www.findamasters.com/masters-degrees/course/psychology-conversion-msc-online/?i364d8644c71464
